ProjectName,Is ML producer,libraries,where,keywords,line_number
octohedron/sclapi,Yes,tensorflow,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\octohedron\sclapi\api.py,.train.,17
octohedron/sclapi,Yes,tensorflow,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\octohedron\sclapi\DNNClassifier.py,.train.,98
octohedron/sclapi,Yes,tensorflow,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\octohedron\sclapi\DNNClassifier.py,.train(,104
