ProjectName,Is ML consumer,libraries,where,keywords,line_number
bsamseth/tictacNET,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/bsamseth/tictacNET/play.py,.predict(,43
bsamseth/tictacNET,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/bsamseth/tictacNET/play.py,.predict(,43
bsamseth/tictacNET,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/bsamseth/tictacNET/play.py,.predict(,43
