ProjectName,Is ML consumer,libraries,where,keywords,line_number
CryoliteZ/Plants-Identification,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CryoliteZ/Plants-Identification/top5.py,.predict(,35
CryoliteZ/Plants-Identification,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CryoliteZ/Plants-Identification/bot.py,.predict(,107
