ProjectName,Is ML consumer,libraries,where,keywords,line_number
Hellcatzm/TransforLearning_TensorFlow,Yes,mxnet,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/Hellcatzm/TransforLearning_TensorFlow/MXnet_TransforLearning/mxnet_classifiter.py,pretrained=True,117
Hellcatzm/TransforLearning_TensorFlow,Yes,mxnet,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/Hellcatzm/TransforLearning_TensorFlow/MXnet_TransforLearning/mxnet_classifiter.ipynb,pretrained=True,159
