ProjectName,Is ML producer,libraries,where,keywords,line_number
shehzaadzd/MINERVA,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shehzaadzd/MINERVA/code/model/trainer.py,.train.,45
shehzaadzd/MINERVA,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shehzaadzd/MINERVA/code/model/trainer.py,.train.,83
shehzaadzd/MINERVA,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/shehzaadzd/MINERVA/code/model/trainer.py,.train.,138
