ProjectName,Is ML consumer,libraries,where,keywords,line_number
intuit/foremast-brain,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/intuit/foremast-brain/src/mlalgms/kerasdeeplearning.py,.predict(,61
intuit/foremast-brain,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/intuit/foremast-brain/src/mlalgms/kerasdeeplearning.py,.predict(,61
