ProjectName,Is ML consumer,libraries,where,keywords,line_number
hepesu/LineDistiller,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/hepesu/LineDistiller/predict.py,.predict(,28
hepesu/LineDistiller,Yes,keras,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/hepesu/LineDistiller/predict_block.py,.predict_on_batch,73
