ProjectName,Is ML consumer,libraries,where,keywords,line_number
AssembleSoftware/IoTPy,Yes,sktime,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/AssembleSoftware/IoTPy/examples/door-detection-anish/ML/train.py,.predict(,38
AssembleSoftware/IoTPy,Yes,sktime,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/AssembleSoftware/IoTPy/examples/door-detection-anish/ML/train.py,.predict(,38
