ProjectName,Is ML consumer,libraries,where,keywords,line_number
cs-chan/Deep-Plant,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\cs-chan\Deep-Plant\GRU-CFA\E-CNN\getfeatures.py,.predict(,83
cs-chan/Deep-Plant,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\cs-chan\Deep-Plant\HGO-CNN\prob_ext.py,.predict(,66
