ProjectName,Is ML consumer,libraries,where,keywords,line_number
isht7/pytorch-deeplab-resnet,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\isht7\pytorch-deeplab-resnet\pytorch-deeplab-resnet-master\convert_deeplab_resnet.py,.forward(,108
isht7/pytorch-deeplab-resnet,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\isht7\pytorch-deeplab-resnet\pytorch-deeplab-resnet-master\convert_deeplab_resnet.py,.forward(,108
isht7/pytorch-deeplab-resnet,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\isht7\pytorch-deeplab-resnet\pytorch-deeplab-resnet-master\init_net_surgery.py,.forward(,106
isht7/pytorch-deeplab-resnet,Yes,caffe,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\isht7\pytorch-deeplab-resnet\pytorch-deeplab-resnet-master\init_net_surgery.py,.forward(,106
