ProjectName,Is ML consumer,libraries,where,keywords,line_number
CryoliteZ/Plants-Identification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\CryoliteZ\Plants-Identification\bot.py,.predict(,107
CryoliteZ/Plants-Identification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\CryoliteZ\Plants-Identification\top5.py,.predict(,35
