ProjectName,Is ML consumer,libraries,where,keywords,line_number
Ekim-Yurtsever/DeepTL-Lane-Change-Classification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\Ekim-Yurtsever\DeepTL-Lane-Change-Classification\lane_change_risk_detection\dataset.py,.predict(,204
Ekim-Yurtsever/DeepTL-Lane-Change-Classification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\Ekim-Yurtsever\DeepTL-Lane-Change-Classification\lane_change_risk_detection\visualization.py,.predict(,38
Ekim-Yurtsever/DeepTL-Lane-Change-Classification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\Ekim-Yurtsever\DeepTL-Lane-Change-Classification\Mask_RCNN\mask_rcnn\dataset.py,.predict(,21
Ekim-Yurtsever/DeepTL-Lane-Change-Classification,Yes,keras,C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2\Ekim-Yurtsever\DeepTL-Lane-Change-Classification\Mask_RCNN\mask_rcnn\keras_native_networks.py,.predict(,14
